kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60;
11780;0200-0300;;CHN;China Radio Int.;M;SAm;b;0;;
11780;0420-0450;;IRN;IRIB Voice of I.R.Iran;HB;ME;s;0;;
11785;1100-1200;;CHN;China Radio Int.;VN;SEA;a;0;;
11785;1400-1500;;CHN;China Radio Int.;M;Eu;ka;0;;
11785;0300-0356;;ROU;Radio Romania Int.;S;CAm;g;0;;
11790;0000-0100;;CHN;CRI/CGTN Radio;E;SEA;x;0;;
11790;1200-1400;;CHN;China Radio Int.;M;ME;ka;0;;
11790;2300-2400;;CHN;CRI/CGTN Radio;E;SEA;x;0;;
11790;0200-0300;;J;NHK Radio Japan;J;FE;y;0;;
11790;0530-0550;SaSu;J;NHK Radio Japan;E;FE;y;0;;
11790;0530-0550;Mo-Fr;J;NHK Radio Japan;R;FE;y;0;;
11790;0600-0626;;ROU;Radio Romania Int.;F;WAf;t;0;;
11795;1100-1200;;CHN;CRI/CGTN Radio;E;SAs;ka;0;;
11795;1100-1200;;KOR;KBS World Radio;S;SAm;k;1;;
11795;0930-1100;;TUR;Voice of Turkey;FS;IRN;e;0;;
11795;2000-2030;;USA;Adventist World Radio;MOO;WAf;/D-n;0;;
11795;1230-1330;;USA;Radio Free Asia;BR;SEA;/MRA-s;0;;
11795;1330-1430;;USA;Radio Free Asia;BR;SEA;/KWT;0;;
11800;1200-1230;Sa;CAN;Bible Voice;E;CHN;/UZB;0;;
11800;1600-1700;Th;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11800;0030-0600;;CHN;CNR 2 China Business R.;M;CHN;B;4;;
11800;0600-0855;Th-Tu;CHN;CNR 2 China Business R.;M;CHN;B;1;;[0222]
11800;0855-1030;;CHN;CNR 2 China Business R.;M;CHN;B;4;;
11800;0855-1200;;CHN;CNR 2 China Business R.;M;CHN;B;5;;
11800;2300-0600;;CHN;CNR 2 China Business R.;M;CHN;B;5;;
11800;0000-0100;;CUB;Radio Habana Cuba;S;CHL;q;5;;
11800;0100-0200;;CUB;Radio Habana Cuba;S;CHL;q;5;;
11800;0200-0400;;CUB;Radio Habana Cuba;S;CHL;q;5;;
11800;0400-0500;;CUB;Radio Habana Cuba;S;CHL;q;5;;
11800;2100-2200;;CUB;Radio Habana Cuba;S;CHL;q;5;;
11800;2200-2300;;CUB;Radio Habana Cuba;S;CHL;q;5;;
11800;2300-2400;;CUB;Radio Habana Cuba;S;CHL;q;5;;
11800;0630-0700;;D;Deutsche Welle;HA;WAf;/F-i;0;;
11800;0000-0056;;ROU;Radio Romania Int.;S;SAm;t;0;;
11800;0300-0356;;ROU;Radio Romania Int.;S;SAm;t;0;;
11800;1600-1700;Th;USA;Radio Free Asia;UI;CHN;/KWT;0;;
11805;1330-1430;;CHN;China Radio Int.;IN;INS;k;0;;
11805;1500-1600;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11805;1600-1700;Mo,We;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11805;1500-1600;;USA;Radio Free Asia;TB;FE;/KWT;0;;
11805;1600-1700;Mo,We;USA;Radio Free Asia;UI;CHN;/KWT;0;;
11810;0300-0400;;CHN;China National Radio 8;MO;CHN;B;1;;
11810;0400-0600;;CHN;China National Radio 8;MO;CHN;B;1;;[0621]
11810;2055-0300;;CHN;China National Radio 8;MO;CHN;B;1;;[1022]
11810;1700-1800;;CLA;Dimtse Radio Erena;TIG;ERI;/BUL-s;5;;[1022]
11810;1800-1900;;G;BBC;E;CAf;/ASC;0;;
11810;1900-2000;;G;BBC;E;CAf;/UAE;0;;
11810;2000-2100;;G;BBC;E;CAf;/UAE;0;;
11810;2100-2200;Mo-Fr;G;BBC;E;CAf;/ASC;0;;
11810;0200-0300;;KOR;KBS World Radio;J;J;k;1;;
11810;0300-0400;;KOR;KBS World Radio;K;SAm;k;1;;
11810;2200-2300;;KOR;KBS World Radio;E;EEu;k;1;;
11815;0000-2400;;B;Rádio Brasil Central;P;B;go;1;;[1022]
11815;0400-0600;;CHN;China National Radio 1;M;CHN;b;0;;
11815;0700-0900;;CHN;China National Radio 1;M;CHN;ka;0;;
11815;1000-1200;;CHN;China National Radio 1;M;CHN;ka;0;;
11815;0705-0800;Su;CVA;Radio Vaticana;UK;Cau;;0;;
11815;1000-1400;;J;NHK Radio Japan;J;SEA;y;0;;
11815;1430-1500;;J;NHK Radio Japan;BR;SEA;y;0;;
11815;1500-1700;;J;NHK Radio Japan;J;SEA;y;0;;
11815;1400-1700;;TUR;Voice of Turkey;TU;Eu;e;0;;
11815;0400-0600;;TWN;Radio Taiwan Int.;M;FE;k;1;;
11815;0700-0900;;TWN;Radio Taiwan Int.;M;FE;k;1;;
11815;1000-1100;;TWN;Radio Taiwan Int.;M;FE;k;1;;
11815;1100-1200;;TWN;Radio Taiwan Int.;M;FE;k;1;;
11820;1800-2300;;ARS;SBA Holy Quran Radio;A;Eu;r;1;;[0421]
11820;0000-0100;;CHN;China Radio Int.;CA;SEA;x;0;;
11820;1800-2056;;ROU;Radio Romania Int.;RO;WEu;g;0;;
11820;0130-0230;;USA;Voice of America;BR;SEA;/PHL-t;0;;
11825;1400-1430;;AUS;Reach Beyond Australia;BR;MYA;ku;0;;
11825;2300-2400;;G;BBC;E;INS;/PHL-t;0;;
11825;0400-0430;;J;NHK Radio Japan;M;FE;y;0;;
11825;0700-0800;;J;NHK Radio Japan;J;FE;y;0;;
11825;1400-1430;;J;NHK Radio Japan;E;SEA;y;0;;
11825;0400-0500;;MDG;MWV African Pathways R.;E;CAf;m;1;;
11825;1330-1356;;ROU;Radio Romania Int.;M;FE;t;0;;
11830;1600-1700;;D;Deutsche Welle;AH;EAf;/F-i;0;;
11830;0600-0700;;G;BBC;E;CAf;/ASC;0;;
11830;0700-0800;;G;BBC;E;CAf;/ASC;0;;
11830;1700-2000;Sa;G;BBC;SO;EAf;w;0;;
11830;1730-1750;Mo-Fr;G;BBC;AH;EAf;/CVA;0;;
11830;1750-1810;Mo-Fr;G;BBC;OO;EAf;/CVA;0;;
11830;1810-1830;Mo-Fr;G;BBC;TIG;EAf;/CVA;0;;
11830;0500-0530;;J;NHK Radio Japan;K;FE;y;0;;
11830;0000-0100;;USA;Adventist World Radio;M;FE;/CLN-t;0;;
11830;0100-0130;Su-Th;USA;Adventist World Radio;AM;FE;/CLN-t;0;;
11830;0100-0130;Fr;USA;Adventist World Radio;M;FE;/CLN-t;0;;
11830;0100-0200;Sa;USA;Adventist World Radio;M;FE;/CLN-t;0;;
11830;0130-0200;Su-Fr;USA;Adventist World Radio;CA;FE;/CLN-t;0;;
11835;0659-1105;harm;VUT;Radio Vanuatu;BSL;VUT;;1;;[1122]
11850;0000-1000;;CHN;China National Radio 1;M;CHN;n;1;;
11850;0000-0100;;CUB;Radio Habana Cuba;S;CHL;q;1;;[0222]
11850;0100-0200;;CUB;Radio Habana Cuba;S;CHL;q;4;;[1122]
11850;0200-0300;;CUB;Radio Habana Cuba;S;CHL;q;2;;[0922]
11850;0300-0500;;CUB;Radio Habana Cuba;S;CHL;q;2;;[0622]
11850;0500-0600;;CUB;Radio Habana Cuba;S;CHL;q;2;;
11850;2100-2200;;CUB;Radio Habana Cuba;S;CHL;q;5;;[0521]
11850;2200-2300;;CUB;Radio Habana Cuba;S;CHL;q;4;;
11850;2200-2400;;CUB;Radio Habana Cuba;S;CHL;q;5;;[1022]
11850;2300-2400;;CUB;Radio Habana Cuba;S;CHL;q;4;;
11850;1200-1300;;G;BBC;E;FE;/SNG;0;;
11850;1420-1520;;IRN;IRIB Voice of I.R.Iran;BE;SAs;s;0;;
11850;2230-2330;;USA;Radio Free Asia;KH;SEA;/MRA-t;0;;
11850;1500-1530;;USA;Voice of America;HA;WAf;/STP;0;;
11850;1530-1600;Mo-Fr;USA;Voice of America;HA;WAf;/STP;0;;
11850;1600-1630;;USA;Voice of America;KNK;EAf;/BOT;0;;
11850;1630-1700;Mo-Fr;USA;Voice of America;E;EAf;/UAE;0;;
11850;1700-1730;;USA;Voice of America;E;EAf;/KWT;0;;
11850;1730-1800;;USA;Voice of America;E;EAf;/STP;0;;
11850;1830-1900;Mo-Fr;USA;Voice of America;KNK;EAf;/BOT;0;;
11850;1930-2000;Mo-Fr;USA;Voice of America;KNK;EAf;/STP;0;;
11850;2030-2100;;USA;Voice of America;HA;WAf;/STP;0;;
11855;1300-1400;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11855;1300-1400;;USA;Radio Free Asia;TB;FE;/MRA-s;0;;
11860;0130-0230;;CHN;China Radio Int.;NE;FE;k;0;;
11860;0300-0600;;CHN;PBS Xizang;M;CHN;t;1;;
11860;0600-0900;We-Mo;CHN;PBS Xizang;M;CHN;t;1;;[1221]
11860;2200-0100;;RUS;Radio Purga DIGITAL;R;FE;ka;0;;
11860;1400-2200;;USA;Radio Marti;S;CUB;g;0;;
11860;0300-2300;;YEM;Rep.Yemen Radio Sana'a;A;YEM;/ARS-r;1;;[1022]
11865;1130-1145;;AUS;Reach Beyond Australia;ROH;MYA;ku;0;;
11865;1145-1200;;AUS;Reach Beyond Australia;BR;MYA;ku;0;;
11865;0700-0900;;KRE;Voice of Korea;J;J;u;5;;[0522]
11865;0900-1300;;KRE;Voice of Korea;J;J;u;5;;
11865;2100-2400;;KRE;Voice of Korea;J;J;u;5;;[0522]
11865;1300-1400;Sa;USA;PanAmerican Broadc.;;J;/UZB;0;;
11870;0200-0300;;CHN;China Radio Int.;TAM;SAs;ka;0;;
11870;0600-0700;;CHN;CRI/CGTN Radio;E;ME;ka;0;;
11870;0300-0330;;G;BBC;PS;AFG;/ARM;0;;
11870;1820-1920;;IRN;IRIB Voice of I.R.Iran;HA;WAf;s;0;;
11870;1030-1100;Fr,Su;USA;Adventist World Radio;ILC;PHL;/GUM-a;0;;
11870;1030-1100;12346;USA;Adventist World Radio;TAG;PHL;/GUM-a;0;;
11870;1730-1800;;USA;Adventist World Radio;OO;EAf;/D-n;0;;
11870;1430-1630;;USA;Voice of America;BR;SEA;/PHL-t;0;;
11875;1200-1215;Fr-Mo;AUS;Reach Beyond Australia;E;NIn;ku;0;;
11875;1200-1230;Tu-Th;AUS;Reach Beyond Australia;HI;NIn;ku;0;;
11875;1215-1230;Fr-Mo;AUS;Reach Beyond Australia;HI;NIn;ku;0;;
11875;1230-1300;;AUS;Reach Beyond Australia;HI;NIn;ku;0;;
11875;1300-1315;We;AUS;Reach Beyond Australia;BJ;NIn;ku;0;;
11875;1300-1315;SaSu;AUS;Reach Beyond Australia;CHG;NIn;ku;0;;
11875;1300-1315;Th;AUS;Reach Beyond Australia;HIM;NIn;ku;0;;
11875;1300-1315;Tu;AUS;Reach Beyond Australia;KUR;NIn;ku;0;;
11875;1300-1315;Fr;AUS;Reach Beyond Australia;MAR;NIn;ku;0;;
11875;1300-1315;Mo;AUS;Reach Beyond Australia;PJ;NIn;ku;0;;
11875;1315-1330;We;AUS;Reach Beyond Australia;HI;NIn;ku;0;;
11875;1315-1330;Th;AUS;Reach Beyond Australia;MAR;NIn;ku;0;;
11875;1315-1330;157;AUS;Reach Beyond Australia;OR;NIn;ku;0;;
11875;1315-1330;Sa;AUS;Reach Beyond Australia;PJ;NIn;ku;0;;
11875;1315-1330;Tu;AUS;Reach Beyond Australia;TEL;NIn;ku;0;;
11875;1330-1345;Mo-Fr;AUS;Reach Beyond Australia;NE;NIn;ku;0;;
11875;1330-1345;SaSu;AUS;Reach Beyond Australia;TB;NIn;ku;0;;
11875;1345-1400;Fr;AUS;Reach Beyond Australia;BE;NIn;ku;0;;
11875;1345-1400;Tu;AUS;Reach Beyond Australia;BJ;NIn;ku;0;;
11875;1345-1400;Su;AUS;Reach Beyond Australia;GU;NIn;ku;0;;
11875;1345-1400;Th;AUS;Reach Beyond Australia;NE;NIn;ku;0;;
11875;1345-1400;We;AUS;Reach Beyond Australia;PJ;NIn;ku;0;;
11875;1345-1400;Mo,Sa;AUS;Reach Beyond Australia;UR;NIn;ku;0;;
11875;0700-0800;;CHN;China Radio Int.;M;SEA;n;0;;
11875;1100-1200;;CHN;China Radio Int.;AM;SEA;k;0;;
11875;1330-1400;;CLA;Furusato no Kaze;J;KRE;/UZB;5;;
11875;1300-1330;;CLA;Nippon no Kaze;K;KRE;/UZB;5;;
11875;0700-0730;;F;Radio France Int.;MAN;WAf;i;0;;
11875;0730-0800;;F;Radio France Int.;FU;WAf;i;0;;
11875;0420-0550;;IRN;IRIB Voice of I.R.Iran;TU;ME;s;0;;
11875;0330-0400;;USA;Voice of America;SO;EAf;/UAE;0;;
11880;1400-1500;;CHN;CRI/CGTN Radio;E;Eu;ka;0;;
11880;2100-2130;;CUB;Radio Habana Cuba;F;Af;;3;;[0522]
11880;2130-2200;;CUB;Radio Habana Cuba;P;Af;;3;;
11880;2200-2300;;CUB;Radio Habana Cuba;E;Af;;3;;[0522]
11880;1920-2020;;IRN;IRIB Voice of I.R.Iran;E;SAf;s;0;;
11880;0100-0200;;KOR;KBS World Radio;S;SAm;/USA-g;5;;
11880;0200-0300;;MDG;MWV New Life Station;E;SAs;m;1;;
11880;1500-1530;;SWZ;Trans World Radio;SO;EAf;;1;;
11880;1530-1545;SaSu;SWZ;Trans World Radio;SO;EAf;;1;;
11880;0600-0700;;USA;Adventist World Radio;A;LBY;/AUT;0;;
11885;0000-0100;;CHN;CRI/CGTN Radio;E;SEA;x;0;;
11885;0100-0200;;CHN;CRI/CGTN Radio;E;SEA;x;0;;
11885;2200-2400;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
11885;0300-0800;;CHN;PBS Xinjiang;UI;CHN;uc;1;;[1022]
11885;0800-1100;We-Mo;CHN;PBS Xinjiang;UI;CHN;uc;1;;[1221]
11885;1100-1135;;CHN;PBS Xinjiang;UI;CHN;uc;1;;[0218]
11885;1135-1200;;CHN;PBS Xinjiang;UI;CHN;uc;1;;
11885;1200-1400;;CHN;PBS Xinjiang;UI;CHN;uc;5;;[0522]
11885;1400-1800;;CHN;PBS Xinjiang;UI;CHN;uc;5;;[0822]
11885;2310-0300;;CHN;PBS Xinjiang;UI;CHN;uc;5;;
11885;1600-1630;;VTN;Voice of Vietnam;E;Eu;s;1;;[1022]
11885;1630-1700;;VTN;Voice of Vietnam;R;Eu;s;1;;
11885;1700-1800;;VTN;Voice of Vietnam;VN;Eu;s;1;;[0122]
11885;1800-1830;;VTN;Voice of Vietnam;S;Eu;s;1;;[0822]
11885;1830-1900;;VTN;Voice of Vietnam;D;Eu;s;1;;[0322]
11885;1900-1930;;VTN;Voice of Vietnam;E;Eu;s;1;;[0322]
11885;1930-2000;;VTN;Voice of Vietnam;F;Eu;s;1;;[0122]
11885;2000-2030;;VTN;Voice of Vietnam;D;Eu;s;1;;[0122]
11885;2030-2100;;VTN;Voice of Vietnam;F;Eu;s;1;;
11885;2100-2130;;VTN;Voice of Vietnam;S;Eu;s;1;;[0822]
11885;2130-2200;;VTN;Voice of Vietnam;E;Eu;s;1;;[1121]
11890;1030-1430;;IRN;IRIB Voice of I.R.Iran;A;ME;z;0;;
11895;0500-0600;;CHN;CRI/CGTN Radio;E;SAs;ka;0;;
11895;0600-0700;;CHN;CRI/CGTN Radio;E;SAs;ka;0;;
11895;0700-0800;;CHN;CRI/CGTN Radio;E;SAs;ka;0;;
11895;0800-0900;;CHN;CRI/CGTN Radio;E;SAs;ka;0;;
11895;0900-1000;;CHN;China Radio Int.;M;SEA;n;0;;
11895;0100-0200;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11895;1600-1700;Fr;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11895;2200-2230;;CVA;Radio Vaticana;M;FE;/MRA-s;0;;
11895;2315-2400;;CVA;Radio Vaticana;VN;SEA;/PHL-t;0;;
11895;1730-1750;Mo-Fr;G;BBC;AH;EAf;/OMA-a;0;;
11895;1750-1810;Mo-Fr;G;BBC;OO;EAf;/OMA-a;0;;
11895;1810-1830;Mo-Fr;G;BBC;TIG;EAf;/OMA-a;0;;
11895;1830-1850;Mo-Fr;G;BBC;AH;EAf;/OMA-a;0;;
11895;1850-1910;Mo-Fr;G;BBC;OO;EAf;/OMA-a;0;;
11895;1910-1930;Mo-Fr;G;BBC;TIG;EAf;/OMA-a;0;;
11895;0100-0200;;USA;Radio Free Asia;TB;FE;/TJK;0;;
11895;1600-1700;Fr;USA;Radio Free Asia;UI;CHN;/KWT;0;;
11895.2;1000-2300;;B;R.Boa Vontade, P.Alegre;P;B;e;1;;[1122]
11900;1400-1430;1.Sa;CAN;Bible Voice;E;SAs;/D-n;0;;
11900;1430-1500;247;CAN;Bible Voice;DR;SAs;/D-n;0;;
11900;1430-1500;Sa;CAN;Bible Voice;E;SAs;/D-n;0;;
11900;0000-0100;;CHN;China Radio Int.;M;FE;b;0;;
11900;1300-1400;;CHN;CRI/CGTN Radio;E;Oc;k;0;;
11900;1200-1300;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11900;1200-1300;;USA;Voice of America;M;FE;/PHL-t;0;;
11900;1930-2030;;USA;Voice of America;F;WAf;/STP;0;;
11900;2030-2100;Su;USA;Voice of America;F;WAf;/STP;0;;
11900;2030-2100;Sa;USA;Voice of America;HA;WAf;/STP;0;;
11900;0000-2400;;MEX;Mexican Military ALE;;MEX;;1;;
11905;1100-1130;SaSu;AUS;Reach Beyond Australia;J;J;ku;0;;
11905;0100-0500;;CHN;China National Radio 6;AM;TWN;B;1;;
11905;0500-0600;;CHN;China National Radio 6;HK;TWN;B;1;;[1121]
11905;0600-0900;Th-Tu;CHN;China National Radio 6;HK;TWN;B;1;;
11905;0030-0059;;CLN;Sri Lanka BC;BE;SAs;t;1;;[1022]
11905;0200-0230;;CLN;Sri Lanka BC;HI;SAs;t;1;;[0722]
11905;1600-1800;;USA;Voice of America;SO;EAf;/D-L;0;;
11910;1200-1300;;CHN;China Radio Int.;AM;PHL;b;0;;
11910;1300-1400;;CHN;CRI/CGTN Radio;E;PHL;b;0;;
11910;1400-1500;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11910;2100-2400;;J;NHK Radio Japan;J;FE;y;0;;
11910;1800-1900;;KRE;Voice of Korea;F;SAf;u;1;;
11910;1900-2000;;KRE;Voice of Korea;E;SAf;u;1;;
11910;2000-2100;;KRE;Voice of Korea KCBS;K;SAf;u;1;;
11910;1400-1500;;USA;Voice of America;TB;FE;/THA-u;0;;
11915;1800-2300;;ARS;SBA Holy Quran Radio;A;NAf;r;1;;[0820]
11915;0030-0600;;CHN;CNR 2 China Business R.;M;CHN;as;1;;[0321]
11915;0600-0855;Th-Tu;CHN;CNR 2 China Business R.;M;CHN;as;1;;[0222]
11915;0855-1000;;CHN;CNR 2 China Business R.;M;CHN;as;1;;
11915;1000-1300;;CHN;CNR 2 China Business R.;M;CHN;as;5;;
11915;1000-1100;;TWN;Radio Taiwan Int.;IN;INS;p;1;;
11915;1200-1300;;TWN;Radio Taiwan Int.;IN;INS;p;1;;
11925;1000-1805;;CHN;China National Radio 1;M;CHN;L;4;;[0120]
11925;1200-1805;;CHN;China National Radio 1;M;CHN;L;5;;[0922]
11925;2023-2330;;CHN;China National Radio 1;M;CHN;L;5;;[0621]
11925;2023-0200;;CHN;China National Radio 1;M;CHN;L;4;;[1122]
11925;0600-0700;;CHN;CRI/CGTN Radio;E;PHL;n;0;;
11925;1130-1200;We,Sa;MLA;Rongyao Shenghuo;M;FE;/TWN-s;1;;[0822]
11930;1800-2300;;ARS;SBA Holy Quran Radio;A;WAf;r;1;;
11930;1300-2200;;USA;Radio Marti;S;CUB;g;6;3010;0311
11930;1300-2400;;USA;Radio Marti;S;CUB;g;6;0411;2603
11935;0900-1200;;ARS;SBA Holy Quran Radio;A;ME;r;8;;[0521]
11935;1200-1230;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11935;1230-1300;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11935;0000-0900;;CHN;CNR5 Cross-Strait Radio;M;TWN;B;1;;[0222]
11935;2300-2400;;CHN;CNR5 Cross-Strait Radio;M;TWN;B;5;;
11935;1430-1450;;CVA;Radio Vaticana;HI;SAs;/PHL-t;0;;
11935;1450-1510;;CVA;Radio Vaticana;TAM;SAs;/PHL-t;0;;
11935;1510-1530;;CVA;Radio Vaticana;MAL;SAs;/PHL-t;0;;
11935;1630-1700;;CVA;Radio Vaticana;A;ME;;0;;
11935;1700-1730;;CVA;Radio Vaticana;F;CAf;;0;;
11935;1730-1800;;CVA;Radio Vaticana;TIG;EAf;;0;;
11935;1100-1200;1.Su;D;Radio Joystick;D;Eu;/BUL-s;4;;
11935;1200-1230;;USA;Radio Free Asia;TB;FE;/MRA-t;0;;
11935;1230-1300;;USA;Radio Free Asia;TB;FE;/MRA-s;0;;
11940;1400-1430;;CLA;Radio NUG;BR;MYA;/TWN-p;1;;[1022]
11940;0000-0030;Tu-Sa;E;Radio Exterior España;P;SAm;n;4;;
11940;0000-0200;Tu-Sa;E;Radio Exterior España;S;SAm;n;5;;
11940;0030-0300;Tu-Sa;E;Radio Exterior España;S;SAm;n;4;;
11940;1500-2300;SaSu;E;Radio Exterior España;S;SAm;n;2;;
11940;1900-2230;Mo-Fr;E;Radio Exterior España;S;SAm;n;4;;
11940;2230-2300;Mo-Fr;E;Radio Exterior España;S;SAm;n;2;;
11940;2230-2300;Su;E;Radio Exterior España;SEF;SAm;n;2;;
11940;2300-2330;135;E;Radio Exterior España;E;SAm;n;2;;
11940;2300-2400;Tu,Th;E;Radio Exterior España;S;SAm;n;2;;
11940;2330-2400;135;E;Radio Exterior España;F;SAm;n;2;;
11940;2300-2330;Mo-Fr;E;Radio Exterior España;P;SAm;n;5;;
11940;2330-2400;Mo-Fr;E;Radio Exterior España;S;SAm;n;5;;
11945;1200-1230;Fr;AUS;Reach Beyond Australia;BR;MYA;ku;0;;
11945;1200-1230;Sa-Th;AUS;Reach Beyond Australia;NLA;MYA;ku;0;;
11945;1330-1345;;AUS;Reach Beyond Australia;HI;SIn;ku;0;;
11945;1345-1400;;AUS;Reach Beyond Australia;E;SIn;ku;0;;
11945;0100-0200;;CHN;China Radio Int.;AM;SEA;k;0;;
11945;2300-2400;;CHN;China Radio Int.;CA;SEA;k;0;;
11945;0000-0100;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11945;1000-1200;;G;BBC;E;SEA;/SNG;0;;
11945;1700-1900;;J;NHK Radio Japan;J;SAf;/F-i;0;;
11945;1300-1326;;ROU;Radio Romania Int.;A;ME;g;0;;
11945;2100-2200;;USA;Radio Free Asia;K;FE;/MRA-s;0;;
11945;0000-0100;;USA;Voice of America;M;FE;/PHL-t;0;;
11950;0100-0300;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11950;0300-0600;;CHN;PBS Xizang;M;CHN;t;1;;[1121]
11950;0600-0900;We-Mo;CHN;PBS Xizang;M;CHN;t;1;;[1221]
11950;0000-0100;Tu-Fr;CUB;Radio Habana Cuba;S;CNA;b;4;;[0222]
11950;1200-1300;;CUB;Radio Habana Cuba;S;CNA;b;4;;
11950;1300-1400;;CUB;Radio Habana Cuba;S;CNA;b;4;;
11950;2300-2400;;CUB;Radio Habana Cuba;S;CNA;b;5;;[0722]
11950;0100-0300;;USA;Radio Free Asia;TB;FE;/KWT;0;;
11955;1130-1200;;CHN;China Radio Int.;TAG;PHL;k;0;;
11955;1200-1230;;CHN;China Radio Int.;TAG;PHL;k;0;;
11955;1230-1330;;CHN;China Radio Int.;ML;SEA;k;0;;
11955;1330-1430;;CHN;China Radio Int.;IN;INS;k;0;;
11955;1000-1100;;TUR;Voice of Turkey;A;ME;e;0;;
11955;1400-1430;;USA;Adventist World Radio;KA;SEA;/GUM-a;0;;
11955;1500-1530;;USA;Adventist World Radio;TU;TUR;/AUT;0;;
11955;1630-1700;;USA;Adventist World Radio;TIG;EAf;/D-n;0;;
11955;1800-1858;;USA;Adventist World Radio;A;LBY;/AUT;0;;
11960;0000-0600;;CHN;China National Radio 1;M;CHN;b;1;;
11960;0600-0900;We-Mo;CHN;China National Radio 1;M;CHN;b;1;;[0222]
11960;0230-0530;;IRN;IRIB Voice of I.R.Iran;A;ME;z;0;;
11965;1600-1700;Tu,Su;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
11965;1730-1800;;G;FEBA Radio Sama;TGR;EAf;/G-w;4;;
11965;1800-1830;;G;FEBA Radio Sama;FUR;EAf;/G-w;4;;
11965;1830-1900;;G;FEBA Radio Sama;A;EAf;/G-w;4;;
11965;1000-1015;Sa;GUM;KTWR Trans World Radio;JV;INS;m;1;;
11965;1000-1030;Mo-Fr;GUM;KTWR Trans World Radio;MAD;INS;m;1;;
11965;1015-1030;Su;GUM;KTWR Trans World Radio;BAL;INS;m;0;;
11965;1015-1030;Sa;GUM;KTWR Trans World Radio;SUN;INS;m;1;;
11965;1030-1045;Sa;GUM;KTWR Trans World Radio;JV;INS;m;1;;
11965;1030-1100;Su;GUM;KTWR Trans World Radio;IN;INS;m;1;;
11965;1030-1100;Mo-Fr;GUM;KTWR Trans World Radio;SUN;INS;m;1;;
11965;1045-1100;Sa;GUM;KTWR Trans World Radio;IN;INS;m;1;;
11965;1100-1115;Su;GUM;KTWR Trans World Radio;E;SEA;m;1;;
11965;1100-1115;Sa;GUM;KTWR Trans World Radio;T;SEA;m;1;;
11965;1100-1145;Mo-Fr;GUM;KTWR Trans World Radio;E;SEA;m;1;;
11965;2000-2100;;MDG;MWV African Pathways R.;E;WAf;m;1;;
11965;1600-1700;Tu,Su;USA;Radio Free Asia;UI;CHN;/KWT;0;;
11965;1400-1600;;USA;Radio Liberty;TK;CAs;/D-b;0;;
11965;1200-1230;;USA;Voice of America;BR;SEA;/PHL-t;0;;
11970;0100-0200;;CHN;CNR 2 China Business R.;M;CHN;x;4;;
11970;0200-0300;;CHN;CNR 2 China Business R.;M;CHN;x;4;;
11970;0300-0600;;CHN;CNR 2 China Business R.;M;CHN;x;4;;
11970;0600-0855;Th-Tu;CHN;CNR 2 China Business R.;M;CHN;x;4;;[0222]
11970;1600-1630;Tu,Sa;CLA;Radio Xoriyo;SO;EAf;/F-i;4;;[0319]
11970;0500-0815;;KWT;Radio Kuwait DIGITAL;E;SAs;k;8;;[1121]
11970;1230-1300;;TUR;Voice of Turkey;I;SEu;e;0;;
11970;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
11970;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
11970;0200-1000;;TWN;Sound of Hope;M;FE;;1;;
11970;1000-1300;;TWN;Sound of Hope;M;FE;;1;;
11970;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
11970;1400-1500;;TWN;Sound of Hope;M;FE;;1;;
11970;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
11970;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
11970;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
11975;0000-0100;;CHN;China Radio Int.;M;INS;k;0;;
11975;2130-2230;;CHN;China Radio Int.;F;NAf;/MLI;0;;
11975;2200-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0222]
11975;0310-0530;;CHN;PBS Xinjiang;KG;CHN;uc;5;;[0621]
11975;1010-1230;;CHN;PBS Xinjiang;KG;CHN;uc;5;;[0719]
11975;1630-1656;;ROU;Radio Romania Int.;A;NAf;g;0;;
11975;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
11975;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
11975;0200-1000;;TWN;Sound of Hope;M;FE;;1;;[0422]
11975;1000-1300;;TWN;Sound of Hope;M;FE;;1;;[0521]
11975;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
