6774;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
6775;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
6777.5;0000-2400;;GRC;Greek Air Force ALE;;GRC;;1;;
6778;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;[1019]
6785;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
6785;0000-2400;;USA;Washington GasLight ALE;;ENA;;1;;
6790;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
6795;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
6799;0000-2400;;AUS;Australian MHFCS ALE;;AUS;;1;;
6801;0000-2400;;HRV;Croatian NRPD ALE;;HRV;;1;;[1019]
6803;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
6806;0000-2400;;HRV;Croatian NRPD ALE;;HRV;;1;;
6807;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;[1119]
6809;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
6820;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
6821;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;
6821;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
6828;0000-2400;;F;French Navy ALE;;F;;1;;
6830.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
6831;0000-2400;;HRV;Croatian NRPD ALE;;HRV;;1;;
6831;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
6836.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
6840;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
6844.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
6845;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[0219]
6848;0000-2400;;CHL;Chile Navy ALE;;CHL;;1;;
6848;0000-2400;;D;German Fed.Police ALE;;D;;1;;
6848;0000-2400;;HRV;Croatian NRPD ALE;;HRV;;1;;
6848;0000-2400;;LVA;Latvian Military ALE;;LVA;;1;;
6858;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
6858;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
6861;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
6865;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
6870;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
6873.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;
6877;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1119]
6884;0000-2400;;POL;Internal Ministry ALE;;POL;;1;;
6885;0000-2400;;USA;US National Guard ALE;;USA;;1;;
6890;0000-2400;;D;German Coast Guard ALE;;D;;1;;
6890;0000-2400;;D;German Fed.Police ALE;;D;;1;;
6895;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
6900;0000-2400;;CHL;Gendarmeria Chile ALE;;CHL;;1;;
6900;0000-2400;;F;French Diplo ALE;;F;;1;;
6900;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
6902;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
6902.2;0000-2400;;USA;US Embassies ALE;;Glo;;1;;[1219]
6909;0000-2400;;UKR;Ukrainian Military ALE;;UKR;;1;;[1219]
6910;0000-2400;;USA;US Army MARS ALE;;USA;;1;;[1119]
6921;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
6922;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;
6928;0000-2400;;UKR;Ukrainian Military ALE;;UKR;;1;;[1219]
6929;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;
6930;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
6930;0000-2400;;UKR;Ukrainian Military ALE;;UKR;;1;;[1219]
6933;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
6942.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
6942;0000-2400;;S;Swedish Military ALE;;S;;1;;
6948;0000-2400;;S;Swedish Military ALE;;S;;1;;
6953;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
6955;0000-2400;;CLM;Colombian Army ALE;;CLM;;1;;
6957;0000-2400;;D;German Red Cross ALE;;D;;1;;
6965;0000-2400;;MEX;Mexican Military ALE;;MEX;;1;;
6979;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
6980;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
6981.1;0000-2400;;USA;Veterans Health Adm.ALE;;USA;;1;;
6985.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;[1019]
6992;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;[1219]
7014;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
7055.5;0000-2400;;GEO;Georgia Coast Guard ALE;;GEO;;1;;
7197;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
7310;0000-2400;;USA;US National Guard ALE;;USA;;1;;
7335;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;[1119]
7348;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;[1019]
7360;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
7401;0000-2400;;D;German Coast Guard ALE;;D;;1;;
7420;0000-2400;;USA;US National Guard ALE;;USA;;1;;
7421.5;0000-2400;;GRC;Greek Air Force ALE;;GRC;;1;;
7425;0000-2400;;AUS;Australian Police ALE;;AUS;;1;;[1119]
7428;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;
7431.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
7435;0000-2400;;USA;NMN USCG Chesapeake ALE;E;WNA;pr;1;;[0517]
7438;0000-2400;;S;Swedish Military ALE;;S;;1;;
7450;0000-2400;;IRQ;Iraqi Navy ALE;;IRQ;;1;;[0919]
7455;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
7460.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
7475;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
7475;0000-2400;;USA;Washington GasLight ALE;;ENA;;1;;
7477;0000-2400;;USA;Illinois Emergency ALE;;CNA;;1;;[1019]
7480;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
7480;0000-2400;;USA;Calif.Emergency Sce.ALE;;WNA;;1;;
7480;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
7480;0000-2400;;USA;Veterans Health Adm.ALE;;USA;;1;;
7485;0000-2400;;GHA;Ghana Navy ALE;;GHA;;1;;
7492.5;0000-2400;;POL;Internal Ministry ALE;;POL;;1;;
7494;0000-2400;;E;Guardia Civil ALE;;E;;1;;
7499;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7503;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
7505.8;0000-2400;;F;French Military ALE;;F;;1;;
7513.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
7523;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7525;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
7527;0000-2400;;USA;COTHEN ALE;;USA;;1;;[0120]
7535;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
7549;0000-2400;;USA;US National Guard ALE;;USA;;1;;
7550;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
7550;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7552;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
7558;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7567.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;
7579;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7582;0000-2400;;F;French Navy ALE;;F;;1;;
7594.5;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
7600;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
7603;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
7610;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;[1119]
7610;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7611;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
7617;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[0120]
7620;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
7620;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
7622;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7624;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7627.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
7629;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7630;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
7632;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
7637;0000-2400;;CLM;Colombian Army ALE;;CLM;;1;;
7638;0000-2400;;E;Guardia Civil ALE;;E;;1;;
7639;0000-2400;;S;Swedish Military ALE;;S;;1;;[1119]
7639.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
7648;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7650;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
7651;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;[1219]
7655;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
7660;0000-2400;;AUS;Australian Police ALE;;AUS;;1;;[0120]
7661.3;0000-2400;;USA;Fish and Wildlife ALE;;USA;;1;;
7671;0000-2400;;IRQ;Iraqi Security Fcs. ALE;;IRQ;;1;;[0120]
7689;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;
7692;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;
7697;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
7697;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
7718.5;0000-2400;;USA;Missouri Nat.Guard ALE;;CNA;;1;;
7720;0000-2400;;F;French Navy ALE;;F;;1;;
7720;0000-2400;;USA;US National Guard ALE;;USA;;1;;
7739;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
7740;0000-2400;;F;French Diplo ALE;;F;;1;;
7745;0000-2400;;JOR;Jordan Address ALE Net;;JOR;;1;;[1019]
7766.5;0000-2400;;UKR;Ukrainian Military ALE;;UKR;;1;;[0120]
7772;0000-2400;;LVA;Latvian Military ALE;;LVA;;1;;
7777;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
7778.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[0219]
7791.5;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
7795;0000-2400;;USA;Washington GasLight ALE;;ENA;;1;;
7802;0000-2400;;USA;Illinois Emergency ALE;;CNA;;1;;
7803;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7805;0000-2400;;UKR;Ukrainian Military ALE;;UKR;;1;;[0120]
7805;0000-2400;;USA;Calif.Emergency Sce.ALE;;WNA;;1;;
7805;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
7810;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
7810;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;[1019]
7813.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
7813;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
7819;0000-2400;;USA;US National Guard ALE;;USA;;1;;
7825;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
7833;0000-2400;;F;Fr. Air Force E-3F ALE;;Eu;av;1;;
7844;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;
7860;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;[1119]
7861;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
7862;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
7868;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;
7879;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
7892;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[0120]
7898;0000-2400;;D;German Red Cross ALE;;D;;1;;
7900;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7900;0000-2400;;BIH;Bosnian Emergency ALE;;BIH;;1;;
7900;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;[1119]
7902;0000-2400;;POL;Internal Ministry ALE;;POL;;1;;
7903.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[0219]
7906;0000-2400;;CHN;China Military ALE;;FE;;1;;[1119]
7907.5;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0919]
7910;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
7915;0000-2400;;CHL;Gendarmeria Chile ALE;;CHL;;1;;
7922;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
7932;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
7932;0000-2400;;USA;Illinois Emergency ALE;;CNA;;1;;
7935;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
7935;0000-2400;;USA;Illinois Emergency ALE;;CNA;;1;;
7939;0000-2400;;S;Swedish Military ALE;;S;;1;;[1119]
7940;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
7940;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
7954;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[0120]
7961;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
7970;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
7980;0000-2400;;F;French Navy ALE;;F;;1;;[1119]
7988.5;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
7991;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
7993.5;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
8001;0000-2400;;NIG;Nigerian Police ALE;;NIG;;1;;
8010;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
8014;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[0120]
8016;0000-2400;;HRV;Croatian NRPD ALE;;HRV;;1;;
8020;0000-2400;;I;Italian Air Force ALE;;SEu;;1;;
8025;0000-2400;;E;Guardia Civil ALE;;E;;1;;
8042;0000-2400;;CHL;Chile Navy ALE;;CHL;;1;;
8042;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
8045;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
8045;0000-2400;;USA;US National Guard ALE;;USA;;1;;
8053;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;[0120]
8055;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
8056.5;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
8057;0000-2400;;AGL;Angolan Police ALE;;AGL;;1;;
8058;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
8058.6;0000-2400;;USA;US Embassies ALE;;Glo;;1;;[1219]
8060;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
8060;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
8063;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
8063;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
8065;0000-2400;;USA;Missouri Nat.Guard ALE;;CNA;;1;;
8072;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
8080;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
8083;0000-2400;;GEO;Georgia Borderguard ALE;;GEO;;1;;[0120]
8085.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
8092;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
8096;0000-2400;;CHL;Chile Navy ALE;;CHL;;1;;
8107;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[0120]
8120;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
8125;0000-2400;;CHL;Chile Navy ALE;;CHL;;1;;
8125;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1219]
8125;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
8130;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
8132;0000-2400;;D;German Fed.Police ALE;;D;;1;;[1119]
8136;0000-2400;;USA;US National Guard ALE;;USA;;1;;[0120]
8140;0000-2400;;CHL;Chile Navy ALE;;CHL;;1;;
8150;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
8151;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
8151;0000-2400;;E;Guardia Civil ALE;;E;;1;;
8151;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[0919]
8153.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
8160;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
8161;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;[1119]
8162;0000-2400;;HNG;Hungarian Military ALE;;HNG;;1;;
8167;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;
8180;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[0120]
8182;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;[1219]
8190;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;[1219]
8195;0000-2400;;ROU;Romanian Police ALE;;ROU;;1;;[1019]
8202;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
8234;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
8250;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
8275;0000-2400;;GEO;Georgia Coast Guard ALE;;GEO;;1;;[1019]
8276;0000-2400;;F;French Navy ALE;;F;;1;;
8308;0000-2400;;AGL;Angolan Police ALE;;AGL;;1;;
8412.5;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
8420;0000-2400;;B;Brazilian Navy ALE;;SAm;;1;;
8425.6;0000-2400;;IRQ;Iraqi Security Fcs. ALE;;IRQ;;1;;[1219]
8459;0000-2400;;CHN;China Military ALE;;FE;;1;;[1219]
8473;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
8478.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
8494;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
8532.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;[1119]
8532;0000-2400;;NIG;Nigerian Police ALE;;NIG;;1;;
8560;0000-2400;;CLM;Colombian Army ALE;;CLM;;1;;
8560;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
8600;0000-2400;;MRC;Protection Civile ALE;;MRC;;1;;
8656;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
8695;0000-2400;;IRQ;Iraqi Security Fcs. ALE;;IRQ;;1;;[1219]
8700;0000-2400;;SVN;Slovenian Military ALE;;SVN;;1;;
8725;0000-2400;;ALB;Albanian Government ALE;;ALB;;1;;
8750;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
8765;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
8773;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;[1019]
8783;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
8789.4;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
8794;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
8797;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
8800;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
8809;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1116]
8815;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
8841;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
8847;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
8850;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
8857;0000-2400;;AGL;Angolan Police ALE;;AGL;;1;;
8859;0000-2400;;AGL;Angolan Police ALE;;AGL;;1;;
8875;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;[1119]
8888;0000-2400;;MEX;Mexican Military ALE;;MEX;;1;;
8896.6;0000-2400;;IRQ;Iraqi Security Fcs. ALE;;IRQ;;1;;[1219]
8905;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
8907;0000-2400;;CHN;China Military ALE;;FE;;1;;[1119]
8912;0000-2400;;USA;COTHEN ALE;;USA;;1;;[0120]
8917;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
8935;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
8939;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
8941;0000-2400;;CHN;China Military ALE;;FE;;1;;[1119]
8950;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[0120]
8965;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
8965;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[1219]
8968;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
8980;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
8990;0000-2400;;ALG;Algeria Gendarmerie ALE;;ALG;;1;;
8995;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
9004;0000-2400;;D;German Red Cross ALE;;D;;1;;
9005;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
9018.3;0000-2400;;IRQ;Iraqi Navy ALE;;IRQ;;1;;[1219]
9019;0000-2400;;F;Fr. Air Force E-3F ALE;;Eu;av;1;;
9019;0000-2400;;USA;US National Guard ALE;;USA;;1;;
9022;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1119]
9025;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1119]
9025;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
9028;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[0120]
9038;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
9040;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
9040;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
9041;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
9045;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
9045;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;[1219]
9045;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1019]
9050;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
9052;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
9052;0000-2400;;F;French Diplo ALE;;F;;1;;
9057;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
9064;0000-2400;;B;Brazilian Army ALE;;SAm;;1;;[1219]
9073;0000-2400;;F;French Navy ALE;;F;;1;;
9085;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
9085;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
9090;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
9090;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
9097;0000-2400;;E;Guardia Civil ALE;;E;;1;;
9097;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[0919]
9100;0000-2400;;USA;US National Guard ALE;;USA;;1;;
9105;0000-2400;;AUS;Australian AirForce ALE;;AUS;;1;;
9106;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
9110;0000-2400;;NIG;Nigerian Police ALE;;NIG;;1;;
9114;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
9115;0000-2400;;HRV;Croatian NRPD ALE;;HRV;;1;;[0120]
9118;0000-2400;;B;Brazilian Army ALE;;SAm;;1;;[1219]
9119;0000-2400;;HRV;Croatian NRPD ALE;;HRV;;1;;
9120;0000-2400;;B;Amazon Military ALE;;B;;1;;[1119]
9120;0000-2400;;MEX;Mexican Military ALE;;MEX;;1;;
9120;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
9121;0000-2400;;USA;US National Guard ALE;;USA;;1;;[1119]
9122.5;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
9131;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
9136;0000-2400;;S;Swedish Military ALE;;S;;1;;
9142;0000-2400;;NIG;Nigerian Police ALE;;NIG;;1;;
9150;0000-2400;;HRV;Croatian NRPD ALE;;HRV;;1;;
9150;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
9164;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
9166;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;[1019]
9180;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1019]
9182;0000-2400;;CHL;Chile Navy ALE;;CHL;;1;;
9184;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;[1019]
9190;0000-2400;;F;French Navy ALE;;F;;1;;
9198;0000-2400;;CHL;Chile Navy ALE;;CHL;;1;;
9198.5;0000-2400;;GEO;Georgia Borderguard ALE;;GEO;;1;;
9198;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
9200;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;[1219]
9200;0000-2400;;MRC;Protection Civile ALE;;MRC;;1;;[1219]
9200;0000-2400;;USA;Washington GasLight ALE;;ENA;;1;;
9219;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
9219;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
9235.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;[1019]
9240;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
9240;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[0120]
9241;0000-2400;;ALB;Albanian Government ALE;;ALB;;1;;
9245;0000-2400;;NIG;Nigerian Police ALE;;NIG;;1;;
9264;0000-2400;;NIG;Nigerian Police ALE;;NIG;;1;;
9286;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;
9290;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
9295;0000-2400;;USA;Missouri Nat.Guard ALE;;CNA;;1;;
9311;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
9313;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
9315;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
9325;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
9325;0000-2400;;GEO;Georgia Coast Guard ALE;;GEO;;1;;
9344;0000-2400;;GHA;Ghana Navy ALE;;GHA;;1;;
9360;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
9377;0000-2400;;SVN;Slovenian Military ALE;;SVN;;1;;
9394.6;0000-2400;;USA;Fish and Wildlife ALE;;USA;;1;;
9423.5;0000-2400;;F;Fr. Air Force E-3F ALE;;Eu;av;1;;
9425;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
9462;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
